Variables in Model,p,SSE,R_Squared,Adjusted R_Squared,Cp,AIC,BIC
"['x1', 'x2', 'x3', 'x4', 'x10', 'x7_4']",6,83.05416325380496,0.5875745543278353,0.5642297177803544,0.46575926940688817,-20.792118549862927,-1.700403818876545
"['x1', 'x2', 'x3', 'x4', 'x10', 'x6_2']",6,89.70248778472424,0.5545606980656468,0.5293471526731361,8.427800200654417,-12.090492655043303,7.00122207594308
"['x1', 'x2', 'x3', 'x4', 'x7_2', 'x7_3']",6,92.80728920204328,0.5391430590443935,0.5130568171035103,12.14611386797344,-8.24547770630409,10.846237024682292
"['x1', 'x2', 'x3', 'x4', 'x7_2', 'x7_4']",6,84.53229655661782,0.580234527503266,0.5564742177392998,2.2359733743445105,-18.79871890495496,0.29299582603142227
"['x1', 'x2', 'x3', 'x4', 'x7_2', 'x6_2']",6,92.86271828787261,0.5388678125722963,0.5127659906424262,12.212495803467462,-8.178008684576074,10.913706046410308
"['x1', 'x2', 'x3', 'x4', 'x7_3', 'x7_4']",6,85.94039405492587,0.5732422803293812,0.5490861829895348,3.9223125210837395,-16.93192563115697,2.1597890998294105
"['x1', 'x2', 'x3', 'x4', 'x7_3', 'x6_2']",6,92.62700320332223,0.5400383125808345,0.5140027453684288,11.930203153255476,-8.465203238298834,10.626511492687548
"['x1', 'x2', 'x3', 'x4', 'x7_4', 'x6_2']",6,85.99099301415129,0.5729910190140063,0.5488206993355538,3.982909891527626,-16.86541441810841,2.226300312877971
"['x1', 'x2', 'x3', 'x5', 'x9', 'x10']",6,80.95974835249675,0.597974875819943,0.5752187367154116,-2.042514370617269,-23.67823652636713,-4.586521795380747
"['x1', 'x2', 'x3', 'x5', 'x9', 'x7_2']",6,82.82829478621726,0.5886961585889507,0.5654148090751177,0.19525893873743883,-21.099844308358605,-2.008129577372223
"['x1', 'x2', 'x3', 'x5', 'x9', 'x7_3']",6,82.2671272764569,0.5914827709782939,0.5683591542412162,-0.47679590172931796,-21.868032450986043,-2.7763177199996605
"['x1', 'x2', 'x3', 'x5', 'x9', 'x7_4']",6,76.48229099211217,0.6202087684387776,0.5987111515579537,-7.404722338279186,-30.107131232406957,-11.015416501420574
"['x1', 'x2', 'x3', 'x5', 'x9', 'x6_2']",6,82.36496061559292,0.5909969559762036,0.5678458402767435,-0.35963058481090115,-21.733730945547407,-2.642016214561025
"['x1', 'x2', 'x3', 'x5', 'x10', 'x7_2']",6,85.96328390722543,0.5731286152563408,0.5489660840444356,3.949725433926929,-16.90183257723516,2.1898821537512205
"['x1', 'x2', 'x3', 'x5', 'x10', 'x7_3']",6,85.5434216650202,0.5752135423157133,0.5511690258430177,3.446897940717733,-17.45509990274239,1.6366148282439923
"['x1', 'x2', 'x3', 'x5', 'x10', 'x7_4']",6,78.92076190763441,0.6080999539652903,0.5859169324916274,-4.484406828897718,-26.560613627331236,-7.468898896344854
"['x1', 'x2', 'x3', 'x5', 'x10', 'x6_2']",6,86.16643438963291,0.5721198226207385,0.5479001899388936,4.1930186800084925,-16.635103329110375,2.456611401876007
"['x1', 'x2', 'x3', 'x5', 'x7_2', 'x7_3']",6,85.59115599199625,0.5749765060214961,0.5509185724000714,3.504064624359785,-17.392062039067767,1.6996526919186152
"['x1', 'x2', 'x3', 'x5', 'x7_2', 'x7_4']",6,77.49380739060746,0.6151858402060448,0.5934039066328021,-6.1933291624508655,-28.622446290668606,-9.530731559682224
"['x1', 'x2', 'x3', 'x5', 'x7_2', 'x6_2']",6,86.04510376365265,0.5727223190583908,0.5485367899484884,4.047712985953396,-16.79433032576021,2.297384405226172
"['x1', 'x2', 'x3', 'x5', 'x7_3', 'x7_4']",6,78.92969721706051,0.608055583534854,0.5858700505273928,-4.473705892285338,-26.54782063361013,-7.456105902623747
"['x1', 'x2', 'x3', 'x5', 'x7_3', 'x6_2']",6,85.61109047429422,0.5748775165497456,0.5508139797506746,3.5279381827671017,-17.365747004582577,1.7259677264038054
"['x1', 'x2', 'x3', 'x5', 'x7_4', 'x6_2']",6,78.90149514276179,0.6081956277253564,0.5860180217475464,-4.507480728165902,-26.588203455054035,-7.496488724067653
"['x1', 'x2', 'x3', 'x9', 'x10', 'x7_2']",6,81.33458734216124,0.5961135225618859,0.5732520238389737,-1.593606775259019,-23.156260439320135,-4.064545708333753
"['x1', 'x2', 'x3', 'x9', 'x10', 'x7_3']",6,80.42260409291669,0.600642194976128,0.5780370362011918,-2.6857989396648776,-24.430456636602806,-5.338741905616423
"['x1', 'x2', 'x3', 'x9', 'x10', 'x7_4']",6,75.59112036323191,0.6246340907752981,0.6033869638380509,-8.471989285142428,-31.431536767005028,-12.339822036018646
"['x1', 'x2', 'x3', 'x9', 'x10', 'x6_2']",6,81.36084957274278,0.5959831111324401,0.5731142306305026,-1.5621550983946406,-23.11977961185795,-4.028064880871568
"['x1', 'x2', 'x3', 'x9', 'x7_2', 'x7_3']",6,83.07782598548808,0.5874570513360847,0.5641055636758631,0.49409778346857536,-20.759928618104247,-1.6682138871178651
"['x1', 'x2', 'x3', 'x9', 'x7_2', 'x7_4']",6,76.40796409934237,0.6205778565214815,0.5991011314189238,-7.493736308607097,-30.217000099322313,-11.12528536833593
"['x1', 'x2', 'x3', 'x9', 'x7_2', 'x6_2']",6,82.72265682177864,0.589220729337201,0.5659690725072313,0.06874679378388748,-21.24405479444478,-2.1523400634583965
"['x1', 'x2', 'x3', 'x9', 'x7_3', 'x7_4']",6,77.55407147764448,0.6148865843712829,0.5930877117885253,-6.121156824075754,-28.534604493311313,-9.442889762324931
"['x1', 'x2', 'x3', 'x9', 'x7_3', 'x6_2']",6,82.04334412386785,0.5925940201056658,0.5695333042625902,-0.7447988568123804,-22.175834037366577,-3.0841193063801953
"['x1', 'x2', 'x3', 'x9', 'x7_4', 'x6_2']",6,76.21340548999127,0.6215439841426311,0.6001219455091952,-7.72673991785868,-30.505100446277808,-11.413385715291426
"['x1', 'x2', 'x3', 'x10', 'x7_2', 'x7_3']",6,90.80209784285508,0.5491003195545581,0.523577696133118,9.744694442283532,-10.713713519463699,8.378001211522683
"['x1', 'x2', 'x3', 'x10', 'x7_2', 'x7_4']",6,82.90508808340627,0.5883148229812386,0.5650118884330069,0.28722667777014976,-20.995126199633255,-1.9034114686468726
"['x1', 'x2', 'x3', 'x10', 'x7_2', 'x6_2']",6,90.94262368913472,0.5484025046286003,0.522840382249087,9.912988353745462,-10.538969255528801,8.55274547545758
"['x1', 'x2', 'x3', 'x10', 'x7_3', 'x7_4']",6,84.05933584077745,0.5825831278187092,0.55895575769524,1.6695550894247617,-19.432732590386678,-0.3410178594002957
"['x1', 'x2', 'x3', 'x10', 'x7_3', 'x6_2']",6,90.59635391404386,0.5501219905727128,0.5246571975862626,9.498295281873695,-10.970045077974245,8.121669653012138
"['x1', 'x2', 'x3', 'x10', 'x7_4', 'x6_2']",6,83.65416283248092,0.584595111950202,0.561081627720968,1.1843194392559866,-19.978718922701148,-0.887004191714766
"['x1', 'x2', 'x3', 'x7_2', 'x7_3', 'x7_4']",6,83.47348741738037,0.5854922992274547,0.5620295991837257,0.9679423590441871,-20.2230391154321,-1.131324384445719
"['x1', 'x2', 'x3', 'x7_2', 'x7_3', 'x6_2']",6,93.3853512820966,0.5362725525983167,0.5100238291604857,12.838401664813318,-7.5438256458367725,11.54788908514961
"['x1', 'x2', 'x3', 'x7_2', 'x7_4', 'x6_2']",6,85.05474499000363,0.5776401840105603,0.5537330246149316,2.8616582054231117,-18.102476324117248,0.9892384068691342
"['x1', 'x2', 'x3', 'x7_3', 'x7_4', 'x6_2']",6,86.68608152632433,0.5695393896412602,0.5451736947152938,4.8153486750171055,-15.95567667411056,3.1360380568758224
"['x1', 'x2', 'x4', 'x5', 'x9', 'x10']",6,100.71619790815903,0.4998694685329267,0.4715601931668659,21.61783182439011,0.9958267940771268,20.087541525063507
"['x1', 'x2', 'x4', 'x5', 'x9', 'x7_2']",6,103.53542475886084,0.48586991878371466,0.45676821607335893,24.994141069729565,4.115438410668917,23.207153141655297
"['x1', 'x2', 'x4', 'x5', 'x9', 'x7_3']",6,102.80120613902874,0.4895158581278847,0.4606205293426707,24.114840025323574,3.3112471834101065,22.40296191439649
"['x1', 'x2', 'x4', 'x5', 'x9', 'x7_4']",6,97.51227523630371,0.515779318010337,0.4883706001618656,17.78081043122164,-2.6572790114321805,16.4344357195542
"['x1', 'x2', 'x4', 'x5', 'x9', 'x6_2']",6,102.44338741364386,0.49129269316547486,0.46249793994842625,23.686315917598165,2.9172435584401466,22.00895828942653
"['x1', 'x2', 'x4', 'x5', 'x10', 'x7_2']",6,113.62131839990228,0.43578598539681745,0.4038493430607881,37.073018631243144,14.619616509149502,33.711331240135884
"['x1', 'x2', 'x4', 'x5', 'x10', 'x7_3']",6,113.15570188433027,0.43809811631744944,0.40629234931655034,36.515395768819985,14.155594712515239,33.24730944350162
"['x1', 'x2', 'x4', 'x5', 'x10', 'x7_4']",6,106.283102136907,0.47222566516887576,0.4423516462161706,28.28476258619176,7.075189380683132,26.166904111669513
"['x1', 'x2', 'x4', 'x5', 'x10', 'x6_2']",6,113.82061979526246,0.43479630632975175,0.4028036444238887,37.311702206350304,14.817654422638308,33.90936915362469
"['x1', 'x2', 'x4', 'x5', 'x7_2', 'x7_3']",6,113.77348996572799,0.43503034084636794,0.40305092617729443,37.255259469523764,14.770854698171709,33.86256942915809
"['x1', 'x2', 'x4', 'x5', 'x7_2', 'x7_4']",6,107.65959440952626,0.4653903613531215,0.4351294384108453,29.933251279120384,8.52927756070895,27.62099229169533
"['x1', 'x2', 'x4', 'x5', 'x7_2', 'x6_2']",6,115.4005234692908,0.42695091422228204,0.39451417351788287,39.20379662225011,16.375381077285976,35.467095808272354
"['x1', 'x2', 'x4', 'x5', 'x7_3', 'x7_4']",6,107.75080310057987,0.46493744263623404,0.43465088278545494,30.042482910048903,8.624970088313207,27.716684819299587
"['x1', 'x2', 'x4', 'x5', 'x7_3', 'x6_2']",6,114.61768232080739,0.43083830044000493,0.3986216004649108,38.26626518287736,15.606212471464726,34.69792720245111
"['x1', 'x2', 'x4', 'x5', 'x7_4', 'x6_2']",6,107.74756668374472,0.46495351384328765,0.43466786368347365,30.038606973609262,8.621575954958356,27.713290685944738
"['x1', 'x2', 'x4', 'x9', 'x10', 'x7_2']",6,100.69257866014799,0.4999867555960552,0.47168411912036035,21.58954538642297,0.9693237281933342,20.061038459179716
"['x1', 'x2', 'x4', 'x9', 'x10', 'x7_3']",6,99.1792562066977,0.5075015226210766,0.47962425031660927,19.777188715127778,-0.741859893182415,18.349854837803967
"['x1', 'x2', 'x4', 'x9', 'x10', 'x7_4']",6,94.85367602434121,0.5289812325429679,0.5023197928755887,14.596869026589147,-5.78091745916597,13.310797271820412
"['x1', 'x2', 'x4', 'x9', 'x10', 'x6_2']",6,100.28671111023066,0.5020021886412027,0.4738136332812707,21.103477952428435,0.5129274941429269,19.60464222512931
"['x1', 'x2', 'x4', 'x9', 'x7_2', 'x7_3']",6,101.93225873401782,0.49383082569528214,0.46517974035727916,23.074187636346167,2.3520327585782344,21.443747489564615
"['x1', 'x2', 'x4', 'x9', 'x7_2', 'x7_4']",6,97.6336297031706,0.5151767031850063,0.48773387506340293,17.926144677149352,-2.5167374353442646,16.574977295642118
"['x1', 'x2', 'x4', 'x9', 'x7_2', 'x6_2']",6,102.31910519645521,0.4919098464399989,0.4631500264271686,23.537475394594182,2.7800710510352875,21.871785782021668
"['x1', 'x2', 'x4', 'x9', 'x7_3', 'x7_4']",6,97.66900993838166,0.5150010141081113,0.487548241321778,17.96851608660711,-2.4757961902087935,16.61591854077759
"['x1', 'x2', 'x4', 'x9', 'x7_3', 'x6_2']",6,101.3121937687238,0.4969099075815959,0.4684331098975353,22.331597136928877,1.6625422696371714,20.754257000623554
"['x1', 'x2', 'x4', 'x9', 'x7_4', 'x6_2']",6,95.75520068024744,0.5245044947922,0.49758965487477735,15.676535967857077,-4.711995092886092,14.37971963810029
"['x1', 'x2', 'x4', 'x10', 'x7_2', 'x7_3']",6,117.0394956606423,0.4188122031694459,0.385914780707339,41.1666315608918,17.968970062383057,37.06068479336944
"['x1', 'x2', 'x4', 'x10', 'x7_2', 'x7_4']",6,111.16376655367031,0.44798955082611247,0.41674367634457166,34.12985177779589,12.148683671800397,31.24039840278678
"['x1', 'x2', 'x4', 'x10', 'x7_2', 'x6_2']",6,118.0827863708134,0.41363149194135773,0.3804408216738874,42.416077688098824,18.971789726798566,38.06350445778495
"['x1', 'x2', 'x4', 'x10', 'x7_3', 'x7_4']",6,111.12614882332959,0.44817635072383166,0.416941049821407,34.08480074165578,12.110438090017055,31.202152821003438
"['x1', 'x2', 'x4', 'x10', 'x7_3', 'x6_2']",6,117.72430649754516,0.41541161006796135,0.38232170120388365,41.98676178892515,18.62821857808893,37.71993330907531
"['x1', 'x2', 'x4', 'x10', 'x7_4', 'x6_2']",6,110.43845938550886,0.45159123821131153,0.42054923282704615,33.26122309792754,11.40897988656528,30.500694617551662
"['x1', 'x2', 'x4', 'x7_2', 'x7_3', 'x7_4']",6,118.20137019748138,0.4130426353970549,0.3798186336270769,42.55809381221002,19.085212257814863,38.17692698880125
"['x1', 'x2', 'x4', 'x7_2', 'x7_3', 'x6_2']",6,124.09308901898763,0.3837858869627817,0.3489058428285996,49.61402289540533,24.581792694823243,43.673507425809625
"['x1', 'x2', 'x4', 'x7_2', 'x7_4', 'x6_2']",6,118.01260863268402,0.413979976397604,0.3808090316653929,42.33203275003214,18.904612773668667,37.99632750465505
"['x1', 'x2', 'x4', 'x7_3', 'x7_4', 'x6_2']",6,118.1404835870138,0.4133449825217901,0.3801380947400046,42.485175939074736,19.02698992414969,38.11870465513607
"['x1', 'x2', 'x5', 'x9', 'x10', 'x7_2']",6,113.11524170093755,0.4382990311002206,0.40650463663419534,36.46694060770977,14.1151829769237,33.20689770791008
"['x1', 'x2', 'x5', 'x9', 'x10', 'x7_3']",6,109.28569017939442,0.45731559127155375,0.42659760587183027,31.88066540091998,10.223273939031287,29.31498867001767
"['x1', 'x2', 'x5', 'x9', 'x10', 'x7_4']",6,106.08714345173189,0.4731987452036457,0.44337980625290874,28.05008224455959,6.866654162881708,25.95836889386809
"['x1', 'x2', 'x5', 'x9', 'x10', 'x6_2']",6,112.43804029407232,0.4416618377446424,0.41005779082452776,35.65592344164287,13.43663830456019,32.52835303554657
"['x1', 'x2', 'x5', 'x9', 'x7_2', 'x7_3']",6,112.97669477796319,0.43898701920599825,0.40723156746294153,36.30101665702267,13.97669237438769,33.06840710537407
"['x1', 'x2', 'x5', 'x9', 'x7_2', 'x7_4']",6,109.66857294691893,0.45541429469773875,0.42458868873723343,32.33920623368493,10.618477907326069,29.71019263831245
"['x1', 'x2', 'x5', 'x9', 'x7_2', 'x6_2']",6,115.21091781414972,0.4278924467567615,0.39550900034676684,38.976724676527795,16.189566845871393,35.28128157685777
"['x1', 'x2', 'x5', 'x9', 'x7_3', 'x7_4']",6,109.31026282971557,0.45719356985971726,0.42646867758762574,31.910093634565357,10.248678887839915,29.340393618826297
"['x1', 'x2', 'x5', 'x9', 'x7_3', 'x6_2']",6,112.15785589856966,0.44305316082415847,0.41152786804062025,35.3203742946489,13.154702136956274,32.246416867942656
"['x1', 'x2', 'x5', 'x9', 'x7_4', 'x6_2']",6,107.23616658891505,0.46749299415064594,0.4373510881591731,29.426153645204323,8.08396951528128,27.175684246267664
"['x1', 'x2', 'x5', 'x10', 'x7_2', 'x7_3']",6,125.04601588902118,0.3790538991410153,0.3439060066395633,50.755249186090566,25.44621950947652,44.5379342404629
"['x1', 'x2', 'x5', 'x10', 'x7_2', 'x7_4']",6,119.97884996868177,0.404216131606149,0.37049251641404424,44.68680558416756,20.77182538505439,39.863540116040774
"['x1', 'x2', 'x5', 'x10', 'x7_2', 'x6_2']",6,128.9206354199879,0.3598135429172269,0.32357657364839065,55.39549789162456,28.894435872774793,47.986150603761175
"['x1', 'x2', 'x5', 'x10', 'x7_3', 'x7_4']",6,119.82016112316558,0.40500413927814183,0.37132512829388575,44.49675964440391,20.62226811974898,39.71398285073536
"['x1', 'x2', 'x5', 'x10', 'x7_3', 'x6_2']",6,126.3945064941636,0.37235764434747964,0.33683071855582747,52.37020305057379,26.658282687642377,45.74999741862876
"['x1', 'x2', 'x5', 'x10', 'x7_4', 'x6_2']",6,119.5321265730632,0.4064344441905202,0.37283639386168166,44.15180914343739,20.350301470202496,39.44201620118888
"['x1', 'x2', 'x5', 'x7_2', 'x7_3', 'x7_4']",6,121.08205405427398,0.39873790608629067,0.3647042026572128,46.008004037124266,21.806111160199833,40.897825891186216
"['x1', 'x2', 'x5', 'x7_2', 'x7_3', 'x6_2']",6,126.45914469137963,0.372036667815402,0.33649157354080206,52.44761382821599,26.716056157871297,45.807770888857675
"['x1', 'x2', 'x5', 'x7_2', 'x7_4', 'x6_2']",6,121.27375851859587,0.3977859514095202,0.36369836375345543,46.23758951908067,21.984878145455205,41.07659287644159
"['x1', 'x2', 'x5', 'x7_3', 'x7_4', 'x6_2']",6,121.08032781693663,0.3987464781334461,0.3647132599145846,46.0059366933487,21.804500135253548,40.89621486623993
"['x1', 'x2', 'x9', 'x10', 'x7_2', 'x7_3']",6,108.19508772054692,0.4627312403795619,0.4323198011557635,30.574558670317543,9.089940574216737,28.18165530520312
"['x1', 'x2', 'x9', 'x10', 'x7_2', 'x7_4']",6,105.79433010544784,0.4746527803790842,0.44491614530620216,27.699408651914325,6.554329270678832,25.646044001665214
"['x1', 'x2', 'x9', 'x10', 'x7_2', 'x6_2']",6,112.56794598668777,0.4410167597488599,0.4093761989799275,35.81149864513904,13.567117898807325,32.65883262979371
"['x1', 'x2', 'x9', 'x10', 'x7_3', 'x7_4']",6,105.0787023301476,0.4782064024084154,0.4486709157522879,26.84237202381665,5.787363024532116,24.879077755518498
"['x1', 'x2', 'x9', 'x10', 'x7_3', 'x6_2']",6,108.63642638299127,0.4605396669843196,0.4300041764362622,31.103106348545566,9.54994139957911,28.641656130565494
"['x1', 'x2', 'x9', 'x10', 'x7_4', 'x6_2']",6,105.00650291960855,0.4785649259658269,0.4490497330959681,26.75590592859966,5.709694216750938,24.801408947737322
"['x1', 'x2', 'x9', 'x7_2', 'x7_3', 'x7_4']",6,109.30444879880591,0.4572224408301194,0.42649918276389975,31.903130744612696,10.242668446108414,29.334383177094796
"['x1', 'x2', 'x9', 'x7_2', 'x7_3', 'x6_2']",6,111.01770878548457,0.4487148358422879,0.4175100152295872,33.954932830441095,12.00011565858266,31.09183038956904
"['x1', 'x2', 'x9', 'x7_2', 'x7_4', 'x6_2']",6,107.06259809092157,0.4683548903197866,0.4382617709039255,29.218287816908457,7.9009237138617925,26.992638444848176
"['x1', 'x2', 'x9', 'x7_3', 'x7_4', 'x6_2']",6,106.74457807433325,0.4699340952859892,0.4399303648304792,28.83742668757334,7.564767659412258,26.65648239039864
"['x1', 'x2', 'x10', 'x7_2', 'x7_3', 'x7_4']",6,123.50069461882455,0.3867275639953237,0.3520140298818515,48.904570695891834,24.041062681569144,43.13277741255553
"['x1', 'x2', 'x10', 'x7_2', 'x7_3', 'x6_2']",6,128.31616421499044,0.36281519023206066,0.32674812552821497,54.67158249706654,28.36336588600809,47.45508061699447
"['x1', 'x2', 'x10', 'x7_2', 'x7_4', 'x6_2']",6,122.59039674799031,0.3912478672572789,0.3567901993661814,47.8143969425646,23.205078510086878,42.29679324107326
"['x1', 'x2', 'x10', 'x7_3', 'x7_4', 'x6_2']",6,122.54294359407399,0.39148350731897275,0.35703917754457504,47.75756699209492,23.161329206527903,42.253043937514285
"['x1', 'x2', 'x7_2', 'x7_3', 'x7_4', 'x6_2']",6,129.33159581412684,0.3577728201278464,0.3214203382482905,55.8876645215835,29.254073143007044,48.34578787399343
"['x1', 'x3', 'x4', 'x5', 'x9', 'x10']",6,81.1502041759653,0.5970291215698986,0.5742194492059307,-1.8144242623503288,-23.412718985732184,-4.321004254745802
"['x1', 'x3', 'x4', 'x5', 'x9', 'x7_2']",6,82.63064527568444,0.5896776348241537,0.5664518405689172,-0.041446337243684184,-21.369813465725038,-2.2780987347386557
"['x1', 'x3', 'x4', 'x5', 'x9', 'x7_3']",6,82.28961324412477,0.5913711114916069,0.5682411744062263,-0.4498666815750312,-21.837150527167616,-2.7454357961812335
"['x1', 'x3', 'x4', 'x5', 'x9', 'x7_4']",6,75.91057912187325,0.623047741388983,0.6017108210902462,-8.089405116707397,-30.954989066868627,-11.863274335882245
"['x1', 'x3', 'x4', 'x5', 'x9', 'x6_2']",6,81.70551741841292,0.5942715799545507,0.5713058203293366,-1.1493804989977576,-22.64209037060126,-3.5503756396148773
"['x1', 'x3', 'x4', 'x5', 'x10', 'x7_2']",6,85.88269396277349,0.5735288040301822,0.5493889250130228,3.8532108258645223,-17.00781893203441,2.0838957989519713
"['x1', 'x3', 'x4', 'x5', 'x10', 'x7_3']",6,85.61032161556912,0.5748813345028723,0.5508180138143557,3.5270173966936937,-17.3667618430292,1.7249528879571834
"['x1', 'x3', 'x4', 'x5', 'x10', 'x7_4']",6,78.43010764280972,0.6105364158585115,0.5884913073222009,-5.072014927969448,-27.26533310913176,-8.173618378145378
"['x1', 'x3', 'x4', 'x5', 'x10', 'x6_2']",6,85.73665998301928,0.5742539709191521,0.5501551390843871,3.6783203675620655,-17.200126423183935,1.8915883078024471
"['x1', 'x3', 'x4', 'x5', 'x7_2', 'x7_3']",6,85.79123487830103,0.5739829661357584,0.5498687944075937,3.7436793234961385,-17.1282201786641,1.963494552322281
"['x1', 'x3', 'x4', 'x5', 'x7_2', 'x7_4']",6,77.81149861734042,0.6136082679248668,0.5917370378074064,-5.812861792216111,-28.160141948127624,-9.068427217141242
"['x1', 'x3', 'x4', 'x5', 'x7_2', 'x6_2']",6,86.12760496304148,0.5723126394877796,0.5481039209682199,4.146516515076556,-16.686036318964245,2.4056784120221373
"['x1', 'x3', 'x4', 'x5', 'x7_3', 'x7_4']",6,78.35012578807637,0.6109335850162522,0.5889109577530212,-5.167801287101341,-27.380627622619166,-8.288912891632783
"['x1', 'x3', 'x4', 'x5', 'x7_3', 'x6_2']",6,85.7981890112329,0.5739484337142771,0.5498323073207456,3.7520076009121226,-17.119060907609747,1.9726538233766355
"['x1', 'x3', 'x4', 'x5', 'x7_4', 'x6_2']",6,78.43785274231021,0.6104979557018944,0.5884506701755865,-5.062739388101818,-27.254174728005125,-8.162459997018743
"['x1', 'x3', 'x4', 'x9', 'x10', 'x7_2']",6,81.61698072789139,0.5947112302094456,0.5717703564477161,-1.255412139085621,-22.764604379663176,-3.6728896486767937
"['x1', 'x3', 'x4', 'x9', 'x10', 'x7_3']",6,80.97479931557385,0.5979001366386871,0.5751397670144618,-2.0244893203181675,-23.657231016954825,-4.565516285968442
"['x1', 'x3', 'x4', 'x9', 'x10', 'x7_4']",6,75.2842032510811,0.626158161596067,0.6049973028184858,-8.839553563643008,-31.891276380900237,-12.799561649913855
"['x1', 'x3', 'x4', 'x9', 'x10', 'x6_2']",6,81.06241740487569,0.5974650479192863,0.5746800506316987,-1.9195577980835736,-23.535026436347273,-4.443311705360891
"['x1', 'x3', 'x4', 'x9', 'x7_2', 'x7_3']",6,82.8020545346225,0.5888264608764415,0.5655524869637873,0.16383358393233038,-21.13564871820467,-2.0439339872182885
"['x1', 'x3', 'x4', 'x9', 'x7_2', 'x7_4']",6,76.25876362927147,0.6213187473805576,0.5998839594964382,-7.6724189592721075,-30.43786889943926,-11.346154168452877
"['x1', 'x3', 'x4', 'x9', 'x7_2', 'x6_2']",6,82.09635657887867,0.5923307739957981,0.5692551574295226,-0.6813110811030327,-22.10284246252072,-3.011127731534337
"['x1', 'x3', 'x4', 'x9', 'x7_3', 'x7_4']",6,76.69616250729857,0.6191467379334801,0.5975890061183939,-7.148589571290657,-29.791584282188545,-10.699869551202163
"['x1', 'x3', 'x4', 'x9', 'x7_3', 'x6_2']",6,81.61412498444584,0.5947254110911769,0.5717853400208661,-1.258832180645996,-22.768558270779344,-3.676843539792962
"['x1', 'x3', 'x4', 'x9', 'x7_4', 'x6_2']",6,75.2590956568303,0.62628283940083,0.6051290378574807,-8.86962244673984,-31.928968635517045,-12.837253904530662
"['x1', 'x3', 'x4', 'x10', 'x7_2', 'x7_3']",6,90.15410585924485,0.5523180797746379,0.5269775937241457,8.968658514339523,-11.523007764525829,7.568706966460553
"['x1', 'x3', 'x4', 'x10', 'x7_2', 'x7_4']",6,82.4814097125508,0.590418699946268,0.5672348527734152,-0.22017101540008355,-21.574082296701214,-2.4823675657148314
"['x1', 'x3', 'x4', 'x10', 'x7_2', 'x6_2']",6,90.06573333514295,0.552756914821678,0.5274412684908296,8.86282348014035,-11.633829037794612,7.45788569319177
"['x1', 'x3', 'x4', 'x10', 'x7_3', 'x7_4']",6,82.99356442089223,0.5878754724238584,0.5645476689761524,0.3931860389947559,-20.874596865212858,-1.782882134226476
"['x1', 'x3', 'x4', 'x10', 'x7_3', 'x6_2']",6,89.83374567508388,0.553908905406387,0.5286584660897675,8.584994797688935,-11.925265347246988,7.166449383739394
"['x1', 'x3', 'x4', 'x10', 'x7_4', 'x6_2']",6,82.67601303104333,0.5894523503111104,0.5662138041023053,0.012886137569537937,-21.30778866240764,-2.2160739314212563
"['x1', 'x3', 'x4', 'x7_2', 'x7_3', 'x7_4']",6,83.19432623981153,0.586878541271838,0.5634943077589232,0.6336186189979145,-20.60157942112054,-1.5098646901341581
"['x1', 'x3', 'x4', 'x7_2', 'x7_3', 'x6_2']",6,93.15693423754928,0.5374068124317533,0.5112222923807204,12.56484915551232,-7.820557957354339,11.271156773632043
"['x1', 'x3', 'x4', 'x7_2', 'x7_4', 'x6_2']",6,84.91342084181716,0.5783419630966264,0.5544745270454923,2.692408246700225,-18.29038954124372,0.8013251897426628
"['x1', 'x3', 'x4', 'x7_3', 'x7_4', 'x6_2']",6,86.0138634981213,0.5728774501188183,0.5487007020123363,4.01029960883757,-16.83536451421333,2.2563502167730505
"['x1', 'x3', 'x5', 'x9', 'x10', 'x7_2']",6,83.05034746730382,0.5875935025344776,0.5642497385269952,0.461189479204009,-20.797310267689646,-1.7055955367032638
"['x1', 'x3', 'x5', 'x9', 'x10', 'x7_3']",6,82.10460701968506,0.5922898044454119,0.5692118688479824,-0.6714303439194254,-22.091486867626827,-2.999772136640445
"['x1', 'x3', 'x5', 'x9', 'x10', 'x7_4']",6,76.10626157394043,0.6220760330562175,0.6006841103990223,-7.855055592155793,-30.66407222902896,-11.572357498042578
"['x1', 'x3', 'x5', 'x9', 'x10', 'x6_2']",6,82.60730258827193,0.5897935485590161,0.566574315458583,-0.0694015659271372,-21.401739832873233,-2.3100251018868505
"['x1', 'x3', 'x5', 'x9', 'x7_2', 'x7_3']",6,83.99832974155476,0.5828860682936272,0.55927584574421,1.5964941164220363,-19.51477216282845,-0.4230574318420679
"['x1', 'x3', 'x5', 'x9', 'x7_2', 'x7_4']",6,76.83866599695257,0.6184391025431755,0.5968413158946759,-6.9779272319006225,-29.581822117970795,-10.490107386984413
"['x1', 'x3', 'x5', 'x9', 'x7_2', 'x6_2']",6,83.6532717069722,0.5845995370484749,0.5610863032965017,1.1832522263450755,-19.97992266099004,-0.8882079300036594
"['x1', 'x3', 'x5', 'x9', 'x7_3', 'x7_4']",6,77.53692615350886,0.6149717236065857,0.5931776702258263,-6.141690083532708,-28.559588814320406,-9.467874083334024
"['x1', 'x3', 'x5', 'x9', 'x7_3', 'x6_2']",6,82.90646661935502,0.5883079775290497,0.5650046555023922,0.2888776139719056,-20.99324726468822,-1.9015325337018396
"['x1', 'x3', 'x5', 'x9', 'x7_4', 'x6_2']",6,76.22273001370226,0.6214976809749586,0.6000730214075034,-7.715572857781211,-30.49127601839956,-11.399561287413178
